lon,lat,country,year
18.495497887270552,4.389059599545342,central_african_republic,2021
18.757612976,4.933272624874997,central_african_republic,2021
18.20496862631579,5.519117841578948,central_african_republic,2021
18.019155518787883,4.748874060303029,central_african_republic,2021
17.667379099999998,5.323275404687501,central_african_republic,2021
17.605753208235296,4.959515437647059,central_african_republic,2021
17.168009026,5.238639798749999,central_african_republic,2021
16.817805116800002,5.516845837600001,central_african_republic,2021
17.961517,3.8646828,central_african_republic,2021
18.165882232941176,3.796126412352941,central_african_republic,2021
18.18006703066667,4.1074321,central_african_republic,2021
17.61090616421053,3.9661474189473687,central_african_republic,2021
17.858079668571428,4.270190281904762,central_african_republic,2021
17.814628253333336,4.014424862666667,central_african_republic,2021
17.719913988,3.750915849000001,central_african_republic,2021
18.05083824,3.66039696,central_african_republic,2021
18.540935766666674,3.680034133333333,central_african_republic,2021
17.357375017777777,4.148364821555555,central_african_republic,2021
17.1740429575,4.719531523333333,central_african_republic,2021
17.21105734341463,4.4033483685365855,central_african_republic,2021
15.89379631272727,4.498989088181819,central_african_republic,2021
15.45101719069767,4.378544651395349,central_african_republic,2021
16.255172081333335,4.161146465666667,central_african_republic,2021
15.799590602790696,4.176701440930232,central_african_republic,2021
15.028038730588234,4.410566264264707,central_african_republic,2021
15.886411970336486,4.8931209476824336,central_african_republic,2021
16.51363890909091,4.476378,central_african_republic,2021
15.035968233913042,4.759581935434782,central_african_republic,2021
15.581403308,3.960958266333333,central_african_republic,2021
15.265054977777774,3.9277074237777785,central_african_republic,2021
16.569009559710164,4.816183263646611,central_african_republic,2021
16.81863851489,5.1643163269755,central_african_republic,2021
15.163531230181812,6.498723763545454,central_african_republic,2021
15.584223983999996,6.073593401428572,central_african_republic,2021
15.618779559298252,5.564346455964912,central_african_republic,2021
15.382761663225804,5.932669773870969,central_african_republic,2021
15.22663372972973,5.929827028648648,central_african_republic,2021
15.786235648000009,5.906698356888889,central_african_republic,2021
16.2423772928,5.614177364000002,central_african_republic,2021
15.89110007578948,5.371057995526317,central_african_republic,2021
14.77599993971831,5.718149830422532,central_african_republic,2021
14.951849533749998,6.3491096259375,central_african_republic,2021
15.311255279130435,5.688056129130435,central_african_republic,2021
14.62776776666667,6.051084133000001,central_african_republic,2021
15.130985,5.740334555555558,central_african_republic,2021
15.107841857142857,5.345602544047619,central_african_republic,2021
15.514330538461538,5.167501616923077,central_african_republic,2021
16.130873066666656,3.6309549666666654,central_african_republic,2021
15.808808518620689,3.420314206896552,central_african_republic,2021
16.085452236923075,3.2126996534615384,central_african_republic,2021
16.78476729733333,3.844319266333333,central_african_republic,2021
16.191346753333338,2.92684933,central_african_republic,2021
16.370852,6.318574,central_african_republic,2021
16.674356187500003,6.407401530625001,central_african_republic,2021
16.044176244571428,6.092656399999997,central_african_republic,2021
16.285225,6.470832599999999,central_african_republic,2021
16.19827884,6.369778852000001,central_african_republic,2021
15.62885112744186,6.722231918372093,central_african_republic,2021
15.8789474816,7.068231400000001,central_african_republic,2021
15.8468363025641,6.779628385384615,central_african_republic,2021
15.325751051666664,6.801424457291666,central_african_republic,2021
16.300362739428568,7.2189688854285725,central_african_republic,2021
16.402815777272725,6.71944522659091,central_african_republic,2021
16.3897498,7.449807059019608,central_african_republic,2021
16.527694740465112,7.658680172325583,central_african_republic,2021
16.650197532765958,7.339581001276596,central_african_republic,2021
16.192554107586208,6.814185552068965,central_african_republic,2021
16.58679932965517,6.879904276724137,central_african_republic,2021
16.306151438749996,7.048111593906253,central_african_republic,2021
15.782149116470588,7.307197029999999,central_african_republic,2021
15.632668692222223,7.437671441666668,central_african_republic,2021
15.492118179534888,7.279205652093023,central_african_republic,2021
15.974432029714288,7.380630913714285,central_african_republic,2021
15.279200417931031,7.084815448620691,central_african_republic,2021
16.489660257777775,5.937587861666666,central_african_republic,2021
17.450716059999998,6.492879005,central_african_republic,2021
17.608872057696555,6.441991944827585,central_african_republic,2021
17.47647409252858,6.11210696009857,central_african_republic,2021
17.65214247826087,6.742894999855071,central_african_republic,2021
17.092586432048005,6.511953990342602,central_african_republic,2021
17.172209692765957,6.735293585638303,central_african_republic,2021
17.38549421863014,6.861264752876712,central_african_republic,2021
17.183876199012342,7.550547926790124,central_african_republic,2021
16.909158552549016,7.065662020098038,central_african_republic,2021
18.209167411891897,6.496131433243241,central_african_republic,2021
18.407068286,6.831260635166668,central_african_republic,2021
18.09446771428572,6.708591666666667,central_african_republic,2021
18.350898142702697,6.147933241621622,central_african_republic,2021
18.285135,7.300987,central_african_republic,2021
17.841743407096764,7.2308529335483875,central_african_republic,2021
17.751380528695652,7.217745045217393,central_african_republic,2021
18.3670623263158,7.2699729197368415,central_african_republic,2021
17.867341862666667,7.640511000666667,central_african_republic,2021
18.522018094736843,7.811709342368422,central_african_republic,2021
18.61234722,7.415559669791668,central_african_republic,2021
19.081939,5.727482,central_african_republic,2021
19.263104787540986,5.787862180327869,central_african_republic,2021
19.04786706,6.337670184374999,central_african_republic,2021
19.232681128000003,6.311931319599999,central_african_republic,2021
19.118844736842107,6.154241368421052,central_african_republic,2021
19.53833320333333,6.105688415416668,central_african_republic,2021
19.181953963636364,5.225992561818184,central_african_republic,2021
19.609778596501947,5.173549639999907,central_african_republic,2021
19.17218442,7.002813995,central_african_republic,2021
19.0919988,6.9903398800000005,central_african_republic,2021
18.953380094545448,7.227788295681818,central_african_republic,2021
19.3880168475,7.044585621562498,central_african_republic,2021
19.216395261739127,6.738017628695654,central_african_republic,2021
19.81963957583334,6.735887812499999,central_african_republic,2021
